index, time stamp, mode, thrust, roll, pitch, yaw, ae0, ae1, ae2, ae3, phi, theta, psi, sp, sq, sr, bat_volt, temperature, pressure
685, 35101483, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4626, 0, 0, 0, 574, 2432, 103474
686, 35151789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4625, -1, -1, 0, 574, 2432, 103472
687, 35201106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4626, 0, 0, -1, 560, 2432, 103472
688, 35251439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4625, 0, 0, 1, 574, 2432, 103472
689, 35301121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4625, -1, -1, 0, 574, 2431, 103471
690, 35351074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4625, -1, -2, 0, 560, 2431, 103471
691, 35400931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4625, 0, 0, 0, 574, 2431, 103471
692, 35451089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4625, 0, 0, -1, 574, 2432, 103473
693, 35500554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4625, -1, -1, 0, 560, 2432, 103473
694, 35550859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4625, -1, -1, 1, 574, 2432, 103473
695, 35600559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4624, -1, -1, 1, 574, 2431, 103474
696, 35650529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4624, -1, -1, 0, 560, 2431, 103474
697, 35700341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1953, -4624, 0, 0, 0, 574, 2431, 103474
698, 35750502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4624, -1, -1, 1, 574, 2432, 103478
699, 35799962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4624, -1, -1, 1, 560, 2432, 103478
700, 35850297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4623, -1, -1, 0, 581, 2432, 103478
701, 35899982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1952, -4624, -1, -1, 0, 574, 2431, 103471
702, 35949921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1952, -4623, 0, 0, 0, 560, 2431, 103471
703, 35999774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1952, -4623, -1, -1, 1, 574, 2431, 103471
704, 36049919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1952, -4623, -1, -1, 0, 574, 2431, 103473
705, 36099478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1952, -4623, 0, 0, 0, 560, 2431, 103473
706, 36149897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4623, -1, -1, 0, 574, 2431, 103473
707, 36199671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4623, -1, -1, 0, 574, 2432, 103473
708, 36249721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4623, -1, -1, 0, 560, 2432, 103473
709, 36299656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4623, 0, 0, 0, 574, 2432, 103473
710, 36349902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4623, 0, 0, 0, 574, 2432, 103475
711, 36399473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4622, 0, 0, 1, 560, 2432, 103475
712, 36449893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4622, -1, -2, 0, 574, 2432, 103475
713, 36499669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1954, -4622, 0, 0, 0, 574, 2431, 103474
714, 36549717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4622, -1, -1, 0, 560, 2431, 103474
715, 36599650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1954, -4622, 0, 0, 0, 574, 2431, 103474
716, 36649899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1954, -4622, 0, 0, 0, 574, 2431, 103474
717, 36699471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4622, -1, -1, 0, 560, 2431, 103474
718, 36749889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4622, 1, 0, 0, 574, 2431, 103474
719, 36799662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1954, -4621, 0, 0, 0, 574, 2431, 103475
720, 36849713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4621, 0, 0, 0, 560, 2431, 103475
721, 36899646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4621, -1, -2, 0, 574, 2431, 103475
722, 36949892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4621, -1, -1, 0, 574, 2431, 103476
723, 36999464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4621, -1, -1, 0, 560, 2431, 103476
724, 37049883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4621, -1, -1, 0, 574, 2431, 103476
725, 37099656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4621, 0, 0, 0, 574, 2431, 103475
726, 37149707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4621, 0, 0, 0, 560, 2431, 103475
727, 37199641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1904, -1953, -4621, -1, -1, 0, 574, 2431, 103475
728, 37249887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4621, 0, 0, 0, 574, 2431, 103475
729, 37299459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1904, -1953, -4621, -1, -2, 0, 560, 2431, 103475
730, 37349878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4621, 0, -1, 1, 574, 2431, 103475
731, 37399652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1952, -4621, -1, -1, 0, 574, 2431, 103475
732, 37449703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1952, -4621, -1, -1, 0, 560, 2431, 103475
733, 37499636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1952, -4621, -1, -1, 0, 574, 2431, 103475
734, 37549884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1952, -4621, -1, -2, 0, 574, 2431, 103476
735, 37599454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1952, -4620, -1, -1, 0, 560, 2431, 103476
736, 37649874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1952, -4620, -1, -1, 0, 574, 2431, 103476
737, 37699649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1952, -4620, -1, -2, 0, 574, 2430, 103476
738, 37749696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1952, -4620, 0, 0, 0, 560, 2430, 103476
739, 37799633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1952, -4620, 0, 0, 0, 574, 2430, 103476
740, 37849882, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1904, -1953, -4620, 0, 0, 0, 574, 2430, 103473
741, 37899452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4620, -1, -1, 0, 560, 2430, 103473
742, 37949869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4620, -1, -1, 1, 574, 2430, 103473
743, 37999644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4620, -1, -1, 0, 574, 2430, 103475
744, 38049692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4620, -1, -1, -1, 560, 2430, 103475
745, 38099626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4620, -1, -2, 0, 574, 2430, 103475
746, 38149876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4620, 0, 0, 0, 574, 2430, 103474
747, 38199446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4620, 0, 0, 0, 560, 2430, 103474
748, 38249865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4620, 0, 0, 0, 574, 2430, 103474
749, 38299641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4620, -1, -1, 0, 574, 2430, 103472
750, 38349690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4620, 1, 0, 0, 560, 2430, 103472
751, 38399624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1953, -4620, 0, 1, 0, 574, 2430, 103472
752, 38449871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1954, -4620, -1, -1, 0, 574, 2430, 103475
753, 38499442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4620, -1, -2, 0, 560, 2430, 103475
754, 38549861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1905, -1954, -4621, 0, 0, -1, 574, 2430, 103475
755, 38599635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4621, 0, 0, 0, 574, 2430, 103473
756, 38649713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4621, 0, 0, 0, 560, 2430, 103473
757, 38699619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4621, 0, -1, 0, 574, 2430, 103473
758, 38749865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4621, 1, 0, 0, 574, 2430, 103475
759, 38799435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4621, 1, 0, 0, 560, 2430, 103475
760, 38849857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4621, 0, 0, 0, 574, 2430, 103475
761, 38899630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4621, 0, 0, 0, 574, 2429, 103473
762, 38949679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4621, 0, 0, 0, 560, 2429, 103473
763, 38999613, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4621, 0, 0, 0, 574, 2429, 103473
764, 39049860, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4621, -1, -2, 0, 574, 2430, 103474
765, 39099432, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4621, -1, -2, 0, 560, 2430, 103474
766, 39149852, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4621, 0, 0, 0, 574, 2430, 103474
767, 39199625, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4621, 0, 0, 0, 574, 2430, 103474
768, 39249676, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4620, 0, 0, 0, 560, 2430, 103474
769, 39299609, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4620, 0, 0, 0, 574, 2430, 103474
770, 39349855, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4620, 0, 0, 0, 574, 2430, 103478
771, 39399428, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4620, 0, 0, 0, 560, 2430, 103478
772, 39449846, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4620, 0, 0, 1, 574, 2430, 103478
773, 39499621, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4620, -1, -1, 0, 574, 2429, 103473
774, 39549671, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4620, 0, 0, 0, 560, 2429, 103473
775, 39599604, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4620, 0, 0, 0, 574, 2429, 103473
776, 39649855, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4620, -1, -1, 0, 574, 2429, 103473
777, 39699422, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1908, -1954, -4620, 0, 0, 0, 560, 2429, 103473
778, 39749843, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1908, -1954, -4620, 0, 0, 0, 574, 2429, 103473
779, 39799620, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4620, 0, 0, 0, 574, 2429, 103470
780, 39852875, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4620, -1, -2, 0, 560, 2429, 103470
781, 39902729, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4620, 0, 0, 0, 574, 2429, 103470
782, 39952878, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4620, -1, -1, -1, 574, 2429, 103474
783, 40002346, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4620, -1, -2, 0, 560, 2429, 103474
784, 40052677, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4620, 1, 0, 0, 574, 2429, 103474
785, 40102339, 4, 190, 0, 0, -214, 23, 23, 23, 23, 1907, -1954, -4620, -1, -1, 0, 574, 2429, 103472
786, 40152302, 4, 190, 0, 0, -214, 23, 23, 23, 23, 1906, -1954, -4620, 0, 0, 0, 560, 2429, 103472
787, 40202155, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1955, -4620, 0, 0, 0, 574, 2429, 103472
788, 40252309, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4620, -1, -1, 0, 574, 2429, 103472
789, 40301775, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4620, -1, -1, 0, 560, 2429, 103472
790, 40352121, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4620, -1, -1, 0, 574, 2429, 103472
791, 40401800, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4620, -1, -1, 0, 574, 2429, 103473
792, 40451756, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4620, 0, 0, 0, 560, 2429, 103473
793, 40501604, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4620, -1, -1, 0, 574, 2429, 103473
794, 40551758, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4620, -1, -1, 0, 574, 2428, 103470
795, 40601225, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4620, 0, 0, 0, 560, 2428, 103470
796, 40651571, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4620, 0, 0, 0, 574, 2428, 103470
797, 40701233, 4, 696, 0, 0, -59, 87, 87, 87, 87, 1906, -1954, -4620, 0, 0, 0, 574, 2428, 103470
798, 40751190, 4, 696, 0, 0, -59, 87, 87, 87, 87, 1907, -1954, -4620, -1, -1, 0, 560, 2428, 103470
799, 40801043, 4, 696, 0, 0, -59, 87, 87, 87, 87, 1907, -1954, -4620, 0, 1, 0, 574, 2428, 103470
800, 40851203, 4, 696, 0, 0, -59, 87, 87, 87, 87, 1907, -1954, -4620, 0, -1, 0, 574, 2428, 103471
801, 40900689, 4, 2047, 0, 0, -132, 255, 255, 255, 255, 1907, -1954, -4620, -1, -1, 1, 560, 2428, 103471
802, 40951015, 4, 2047, 0, 0, -132, 255, 255, 255, 255, 1908, -1953, -4619, -1, -1, 1, 574, 2428, 103471
803, 41000705, 4, 2047, 0, 0, -37, 255, 255, 255, 255, 1907, -1953, -4619, 0, 0, 0, 574, 2428, 103472
804, 41050674, 4, 2047, 0, 0, -37, 255, 255, 255, 255, 1907, -1953, -4620, -1, -1, 0, 560, 2428, 103472
805, 41100509, 4, 2047, 0, 0, -172, 255, 255, 255, 255, 1907, -1952, -4619, -1, -2, 1, 574, 2428, 103472
806, 41150658, 4, 2047, 0, 0, -172, 255, 255, 255, 255, 1908, -1953, -4619, 0, 0, 0, 574, 2428, 103472
807, 41200142, 4, 2047, 0, 0, -172, 255, 255, 255, 255, 1908, -1953, -4619, -1, -2, 0, 560, 2428, 103472
808, 41250475, 4, 2047, 0, 0, -172, 255, 255, 255, 255, 1908, -1953, -4619, -1, -2, 0, 574, 2428, 103472
809, 41300143, 4, 2047, 0, 0, -256, 255, 255, 255, 255, 1908, -1953, -4619, 0, 0, 0, 574, 2428, 103473
810, 41350119, 4, 2047, 0, 0, -256, 255, 255, 255, 255, 1908, -1953, -4619, 0, 0, 0, 560, 2428, 103473
811, 41399934, 4, 1309, 0, 0, -196, 163, 163, 163, 163, 1908, -1953, -4619, 0, 0, 0, 574, 2428, 103473
812, 41450100, 4, 1309, 0, 0, -196, 163, 163, 163, 163, 1908, -1953, -4620, -1, -1, 0, 574, 2427, 103473
813, 41499585, 4, 1266, 0, 0, -177, 158, 158, 158, 158, 1908, -1953, -4619, 0, 0, 0, 560, 2427, 103473
814, 41549911, 4, 1266, 0, 0, -177, 158, 158, 158, 158, 1908, -1953, -4620, -1, -2, 0, 574, 2427, 103473
815, 41599589, 4, 1266, 0, 0, -172, 158, 158, 158, 158, 1908, -1953, -4620, -1, -1, 0, 574, 2427, 103472
816, 41649638, 4, 1266, 0, 0, -172, 158, 158, 158, 158, 1908, -1953, -4620, 0, 0, 0, 560, 2427, 103472
817, 41699572, 4, 1266, 0, 0, -172, 158, 158, 158, 158, 1908, -1953, -4620, -1, -1, 0, 574, 2427, 103472
818, 41749819, 4, 1266, 0, 0, -172, 158, 158, 158, 158, 1908, -1952, -4620, -1, -1, 0, 574, 2428, 103474
819, 41799390, 4, 1773, 0, 0, -159, 221, 221, 221, 221, 1908, -1952, -4620, 0, 0, 0, 560, 2428, 103474
820, 41849811, 4, 1773, 0, 0, -159, 221, 221, 221, 221, 1908, -1952, -4620, -1, -2, 0, 581, 2428, 103474
821, 41899585, 4, 1456, 0, 0, -169, 182, 182, 182, 182, 1908, -1952, -4620, -1, -2, 0, 574, 2427, 103474
822, 41949634, 4, 1456, 0, 0, -169, 182, 182, 182, 182, 1908, -1952, -4620, -1, -2, 1, 560, 2427, 103474
823, 41999568, 4, 548, 0, 0, -191, 68, 68, 68, 68, 1908, -1952, -4620, 0, 0, 0, 574, 2427, 103474
824, 42049816, 4, 548, 0, 0, -191, 68, 68, 68, 68, 1908, -1952, -4620, -1, -1, 0, 574, 2427, 103471
825, 42099386, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1908, -1952, -4620, -1, -1, 1, 560, 2427, 103471
826, 42149806, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1952, -4620, -1, -1, 0, 574, 2427, 103471
827, 42199581, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1952, -4621, -1, -2, -1, 574, 2427, 103476
828, 42249630, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1953, -4621, -1, -1, 0, 560, 2427, 103476
829, 42299564, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1952, -4621, -1, -2, 0, 574, 2427, 103476
830, 42349811, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4621, 0, 0, 0, 574, 2427, 103476
831, 42399384, 4, 1309, 0, 0, -14, 163, 163, 163, 163, 1907, -1953, -4621, 0, 0, 0, 560, 2427, 103476
832, 42449802, 4, 1309, 0, 0, -14, 163, 163, 163, 163, 1907, -1953, -4621, 0, 0, 0, 574, 2427, 103476
833, 42499576, 4, 295, 0, 0, -11, 36, 36, 36, 36, 1906, -1953, -4621, -1, -1, 0, 574, 2427, 103479
834, 42549626, 4, 295, 0, 0, -11, 36, 36, 36, 36, 1907, -1953, -4620, 1, 1, 0, 560, 2427, 103479
835, 42599558, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4620, 0, 0, 0, 574, 2427, 103479
836, 42649805, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1953, -4620, 0, 1, 0, 574, 2427, 103481
837, 42699376, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4620, 0, 0, 0, 560, 2427, 103481
838, 42749798, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1907, -1954, -4620, 0, 0, 0, 574, 2427, 103481
839, 42799570, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4620, 0, 0, 0, 574, 2427, 103483
840, 42849623, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1906, -1954, -4620, 0, 0, 0, 560, 2427, 103483
841, 42899555, 4, 1203, 0, 0, -56, 150, 150, 150, 150, 1906, -1954, -4620, 0, 0, -1, 574, 2427, 103483
842, 42949802, 4, 1203, 0, 0, -56, 150, 150, 150, 150, 1907, -1954, -4620, 1, 0, 0, 574, 2427, 103485
843, 42999373, 4, 1161, 0, 0, 0, 145, 145, 145, 145, 1907, -1954, -4620, -1, -1, 0, 560, 2427, 103485
844, 43049792, 4, 1161, 0, 0, 0, 145, 145, 145, 145, 1907, -1954, -4620, 0, 0, 0, 574, 2427, 103485
845, 43099565, 4, 1224, 0, 0, 0, 153, 153, 153, 153, 1907, -1954, -4621, -1, -1, -1, 574, 2426, 103483
846, 43149615, 4, 1224, 0, 0, 0, 153, 153, 153, 153, 1908, -1954, -4621, -1, -1, 0, 560, 2426, 103483
847, 43199549, 4, 1224, 0, 0, 0, 153, 153, 153, 153, 1908, -1954, -4621, 0, 0, 0, 574, 2426, 103483
848, 43249797, 4, 1224, 0, 0, 0, 153, 153, 153, 153, 1908, -1954, -4621, 0, 0, -1, 574, 2426, 103481
849, 43299368, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4621, -1, -1, 0, 560, 2426, 103481
850, 43349788, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1908, -1954, -4621, -1, -1, 0, 574, 2426, 103481
851, 43399560, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4621, 0, 0, 0, 574, 2426, 103484
852, 43449613, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4621, -1, -1, 0, 560, 2426, 103484
853, 43499546, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4621, 0, 0, 0, 574, 2426, 103484
854, 43549792, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4621, -1, -1, 0, 574, 2427, 103481
855, 43599363, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1954, -4622, 0, 0, -1, 560, 2427, 103481
856, 43649783, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1906, -1955, -4622, 1, 0, 0, 574, 2427, 103481
857, 43699556, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4622, -1, -1, 0, 574, 2426, 103479
858, 43749607, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4622, -1, -2, 0, 560, 2426, 103479
859, 43799539, 4, 2047, 0, 0, 0, 255, 255, 255, 255, 1907, -1955, -4622, -1, -1, -1, 574, 2426, 103479
